:mode=ask
:IOAccess;Application;Topic;AdviseActive;DDEProtocol
"plc9";"finsgtwy";"plc9";Yes;No
"plc8";"finsgtwy";"plc8";Yes;No
"plc1";"finsgtwy";"plc1";Yes;No
"plc6";"finsgtwy";"plc6";Yes;No
"plc5";"finsgtwy";"plc5";Yes;No
"plc4";"finsgtwy";"plc4";Yes;No
"plc3";"finsgtwy";"plc3";Yes;No
"plc2";"finsgtwy";"plc2";Yes;No
"MODBUS_STATUS";"VIEW";"IOSTATUS";Yes;No
"INT";"modbus";"INT";Yes;Yes
"plc7";"finsgtwy";"plc7";Yes;No
"INTOUCH";"finsgtwy";"INTOUCH";Yes;No
:MemoryDisc;Group;Comment;Logged;EventLogged;EventLoggingPriority;RetentiveValue;InitialDisc;OffMsg;OnMsg;AlarmState;AlarmPri;AlarmComment;AlarmAckModel;DSCAlarmDisable;DSCAlarmInhibitor
"N139U\sI";"$System";"Пусковой ток,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6319";Yes;"Н 139 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\Ia";"$System";"Ток фаза А, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6330";Yes;"Н 140 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\Ib";"$System";"Ток фаза В, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6331";Yes;"Н 140 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\Ic";"$System";"Ток фаза С, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6332";Yes;"Н 140 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6333";Yes;"Н 140 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\nI";"$System";"Несимметрия токов, %";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6334";Yes;"Н 140 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\pI";"$System";"Пульсация токов,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6335";Yes;"Н 140 УЗО : Пульсация токов,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\Tim";"$System";"Тепловой импульс,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6336";Yes;"Н 140 УЗО : Тепловой импульс,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\TImP";"$System";"Тепловой импульс пуска,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6337";Yes;"Н 140 УЗО : Тепловой импульс пуска,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\U";"$System";"Напряжение, В";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6338";Yes;"Н 140 УЗО : Напряжение, В";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140U\sI";"$System";"Пусковой ток,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6339";Yes;"Н 140 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\Ia";"$System";"Ток фаза А, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6350";Yes;"Н 145 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\Ib";"$System";"Ток фаза В, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6351";Yes;"Н 145 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\Ic";"$System";"Ток фаза С, А";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6352";Yes;"Н 145 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6353";Yes;"Н 145 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\nI";"$System";"Несимметрия токов, %";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6354";Yes;"Н 145 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\pI";"$System";"Пульсация токов,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6355";Yes;"Н 145 УЗО : Пульсация токов,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\Tim";"$System";"Тепловой импульс,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6356";Yes;"Н 145 УЗО : Тепловой импульс,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\TImP";"$System";"Тепловой импульс пуска,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6357";Yes;"Н 145 УЗО : Тепловой импульс пуска,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\U";"$System";"Напряжение, В";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6358";Yes;"Н 145 УЗО : Напряжение, В";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145U\sI";"$System";"Пусковой ток,%";No;Yes;320;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6359";Yes;"Н 145 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"PP342\D01";"$System";"Положение, %";Yes;No;0;No;No;0;0;"";0;0;100;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;100;Linear;"plc3";No;"D1464";No;"ПП 342 : Положение, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N129\I";"$System";"Ток";Yes;No;0;No;No;0;0;"";0;0;505;0;0;Off;0;1;Off;0;1;Off;0;1;On;36,2999992;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc4";No;"D6260";Yes;"Н 129 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N137\I";"$System";"Ток";Yes;No;0;No;No;0;0;"";0;0;825;0;0;Off;0;1;Off;0;1;Off;0;1;On;59;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc4";No;"D6280";Yes;"Н 137 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N139\I";"$System";"Ток";Yes;No;0;No;No;0;0;"";0;0;330;0;0;Off;0;1;Off;0;1;Off;0;1;On;22;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc4";No;"D6300";Yes;"Н 139 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140\I";"$System";"Ток";Yes;No;0;No;No;0;0;"";0;0;427,5;0;0;Off;0;1;Off;0;1;Off;0;1;On;28,5;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc4";No;"D6320";Yes;"Н 140 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145\I";"$System";"Ток";Yes;No;0;No;No;0;0;"";0;0;330;0;0;Off;0;1;Off;0;1;Off;0;1;On;22;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc4";No;"D6340";Yes;"Н 145 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N129T\TI";"$System";"Тепловой импульс";Yes;No;0;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6266";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N137T\TI";"$System";"Тепловой импульс";Yes;No;0;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6286";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N139T\TI";"$System";"Тепловой импульс";Yes;No;0;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6306";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N140T\TI";"$System";"Тепловой импульс";Yes;No;0;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6326";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N145T\TI";"$System";"Тепловой импульс";Yes;No;0;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc4";No;"D6346";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N204A\Hz";"$System";"Заданная частота";Yes;No;0;No;No;0;0;"";0;0;60;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;6000;Linear;"plc8";No;"D113";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N204A\VHz";"$System";"Выходная частота";Yes;No;0;No;No;0;0;"";0;0;60;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;6000;Linear;"plc8";No;"D114";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N204A\U";"$System";"Выходное напряжение";Yes;No;0;No;No;0;0;"";0;0;500;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;5000;Linear;"plc8";No;"D115";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N204A\I";"$System";"Выходной ток";Yes;No;0;No;No;0;0;"";0;0;200;0;0;Off;0;1;Off;0;1;Off;0;1;On;30;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;2000;Linear;"plc8";No;"D116";Yes;"Н 204 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N203A\Hz";"$System";"Заданная частота";Yes;No;0;No;No;0;0;"";0;0;60;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;6000;Linear;"plc8";No;"D103";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N203A\VHz";"$System";"Выходная частота";Yes;No;0;No;No;0;0;"";0;0;60;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;6000;Linear;"plc8";No;"D104";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N203A\U";"$System";"Выходное напряжение";Yes;No;0;No;No;0;0;"";0;0;500;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;5000;Linear;"plc8";No;"D105";Yes;"";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"N203A\I";"$System";"Выходной ток";Yes;No;0;No;No;0;0;"";0;0;200;0;0;Off;0;1;Off;0;1;Off;0;1;On;30;320;Off;0;1;Off;0;1;0;Off;0;1;Min;0;2000;Linear;"plc8";No;"D106";Yes;"Н 203 : Работа с превышением номинального тока";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\Ia";"$System";"Ток фаза А, А";No;Yes;350;No;No;0;0;"";0;0;1560;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2400";Yes;"К 401 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\Ib";"$System";"Ток фаза В, А";No;Yes;350;No;No;0;0;"";0;0;1560;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2401";Yes;"К 401 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\Ic";"$System";"Ток фаза С, А";No;Yes;350;No;No;0;0;"";0;0;1560;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2402";Yes;"К 401 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2403";Yes;"К 401 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\nI";"$System";"Несимметрия токов, %";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2404";Yes;"К 401 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\pI";"$System";"Пульсация токов,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2405";Yes;"К 401 УЗО : Пульсация токов,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\Tim";"$System";"Тепловой импульс,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2406";Yes;"К 401 УЗО : Тепловой импульс,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\TImP";"$System";"Тепловой импульс пуска,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2407";Yes;"К 401 УЗО : Тепловой импульс пуска,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\U";"$System";"Напряжение, В";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2408";Yes;"К 401 УЗО : Напряжение, В";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K401U\sI";"$System";"Пусковой ток,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2409";Yes;"К 401 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\Ia";"$System";"Ток фаза А, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2410";Yes;"К 1 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\Ib";"$System";"Ток фаза В, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2411";Yes;"К 1 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\Ic";"$System";"Ток фаза С, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2412";Yes;"К 1 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2413";Yes;"К 1 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\nI";"$System";"Несимметрия токов, %";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2414";Yes;"К 1 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\pI";"$System";"Пульсация токов,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2415";Yes;"К 1 УЗО : Пульсация токов,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\Tim";"$System";"Тепловой импульс,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2416";Yes;"К 1 УЗО : Тепловой импульс,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\TImP";"$System";"Тепловой импульс пуска,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2417";Yes;"К 1 УЗО : Тепловой импульс пуска,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\U";"$System";"Напряжение, В";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2418";Yes;"К 1 УЗО : Напряжение, В";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K1U\sI";"$System";"Пусковой ток,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2419";Yes;"К 1 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\Ia";"$System";"Ток фаза А, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2430";Yes;"К 6 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\Ib";"$System";"Ток фаза В, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2431";Yes;"К 6 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\Ic";"$System";"Ток фаза С, А";No;Yes;350;No;No;0;0;"";0;0;562,5;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2432";Yes;"К 6 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2433";Yes;"К 6 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\nI";"$System";"Несимметрия токов, %";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2434";Yes;"К 6 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\pI";"$System";"Пульсация токов,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2435";Yes;"К 6 УЗО : Пульсация токов,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\Tim";"$System";"Тепловой импульс,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2436";Yes;"К 6 УЗО : Тепловой импульс,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\TImP";"$System";"Тепловой импульс пуска,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2437";Yes;"К 6 УЗО : Тепловой импульс пуска,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\U";"$System";"Напряжение, В";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2438";Yes;"К 6 УЗО : Напряжение, В";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"K6U\sI";"$System";"Пусковой ток,%";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2439";Yes;"К 6 УЗО : Пусковой ток,%";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"DR9U\Ia";"$System";"Ток фаза А, А";No;Yes;350;No;No;0;0;"";0;0;1275;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2440";Yes;"ДР 9 УЗО : Ток фаза А, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"DR9U\Ib";"$System";"Ток фаза В, А";No;Yes;350;No;No;0;0;"";0;0;1275;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2441";Yes;"ДР 9 УЗО : Ток фаза В, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"DR9U\Ic";"$System";"Ток фаза С, А";No;Yes;350;No;No;0;0;"";0;0;1275;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;1500;Linear;"plc2";No;"D2442";Yes;"ДР 9 УЗО : Ток фаза С, А";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"DR9U\R";"$System";"Сопротивление изоляции, кОм";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2443";Yes;"ДР 9 УЗО : Сопротивление изоляции, кОм";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
"DR9U\nI";"$System";"Несимметрия токов, %";No;Yes;350;No;No;0;0;"";0;0;65535;0;0;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;Off;0;1;0;Off;0;1;Min;0;65535;Linear;"plc2";No;"D2444";Yes;"ДР 9 УЗО : Несимметрия токов, %";0;0;0;0;0;0;0;0;"";"";"";"";"";"";""
